scenario_id,condition,generated_at,is_valid,invalid_reason,compliance_mL_per_cmH2O,resistance_cmH2O_L_s,respiratory_rate,insp_pressure_cmH2O,ie_ratio,peep_cmH2O,rise_time_s,ppeak_cmH2O,delivered_vt_mL,driving_p_cmH2O,mean_paw_cmH2O,auto_peep_cmH2O,fill_fraction,minute_vent_L,time_to_peak_flow_s
PCV_Normal_C080_R002_P005_RR008_PEEP00_IE050_RT000,Normal,2026-05-07T06:10:28.714674+00:00,True,,80.0,2.0,8,5,0.5,0,0.0,5.0,400.0,5.0,1.67,0.0,1.0,3.2,0.0
PCV_Normal_C080_R002_P005_RR008_PEEP00_IE050_RT020,Normal,2026-05-07T06:10:29.180612+00:00,True,,80.0,2.0,8,5,0.5,0,0.2,5.0,400.0,5.0,1.6,0.0,1.0,3.2,0.2
PCV_Normal_C080_R002_P005_RR008_PEEP00_IE050_RT040,Normal,2026-05-07T06:10:29.645135+00:00,True,,80.0,2.0,8,5,0.5,0,0.4,5.0,400.0,5.0,1.53,0.0,1.0,3.2,0.39
PCV_Normal_C080_R002_P005_RR008_PEEP00_IE033_RT000,Normal,2026-05-07T06:10:30.128664+00:00,True,,80.0,2.0,8,5,0.33,0,0.0,5.0,400.0,5.0,1.25,0.0,1.0,3.2,0.0
PCV_Normal_C080_R002_P005_RR008_PEEP00_IE033_RT020,Normal,2026-05-07T06:10:30.596431+00:00,True,,80.0,2.0,8,5,0.33,0,0.2,5.0,399.99,5.0,1.18,0.0,1.0,3.2,0.2
PCV_Normal_C080_R002_P005_RR008_PEEP00_IE033_RT040,Normal,2026-05-07T06:10:31.062651+00:00,True,,80.0,2.0,8,5,0.33,0,0.4,5.0,399.98,5.0,1.11,0.0,0.9999,3.2,0.39
PCV_Normal_C080_R002_P005_RR008_PEEP08_IE100_RT000,Normal,2026-05-07T06:10:31.549170+00:00,True,,80.0,2.0,8,5,1.0,8,0.0,13.0,400.0,5.0,10.5,0.0,1.0,3.2,0.0
PCV_Normal_C080_R002_P005_RR008_PEEP08_IE100_RT020,Normal,2026-05-07T06:10:32.018967+00:00,True,,80.0,2.0,8,5,1.0,8,0.2,13.0,400.0,5.0,10.43,0.0,1.0,3.2,0.2
PCV_Normal_C080_R002_P005_RR008_PEEP08_IE100_RT040,Normal,2026-05-07T06:10:32.491175+00:00,True,,80.0,2.0,8,5,1.0,8,0.4,13.0,400.0,5.0,10.36,0.0,1.0,3.2,0.39
PCV_Normal_C080_R002_P005_RR008_PEEP08_IE050_RT000,Normal,2026-05-07T06:10:32.975489+00:00,True,,80.0,2.0,8,5,0.5,8,0.0,13.0,400.0,5.0,9.67,0.0,1.0,3.2,0.0
PCV_Normal_C080_R002_P005_RR008_PEEP08_IE050_RT020,Normal,2026-05-07T06:10:33.443633+00:00,True,,80.0,2.0,8,5,0.5,8,0.2,13.0,400.0,5.0,9.6,0.0,1.0,3.2,0.2
PCV_Normal_C080_R002_P005_RR008_PEEP08_IE050_RT040,Normal,2026-05-07T06:10:33.909695+00:00,True,,80.0,2.0,8,5,0.5,8,0.4,13.0,400.0,5.0,9.53,0.0,1.0,3.2,0.39
PCV_Normal_C080_R002_P005_RR008_PEEP08_IE033_RT000,Normal,2026-05-07T06:10:34.394443+00:00,True,,80.0,2.0,8,5,0.33,8,0.0,13.0,400.0,5.0,9.25,0.0,1.0,3.2,0.0
PCV_Normal_C080_R002_P005_RR008_PEEP08_IE033_RT020,Normal,2026-05-07T06:10:34.861842+00:00,True,,80.0,2.0,8,5,0.33,8,0.2,13.0,399.99,5.0,9.18,0.0,1.0,3.2,0.2
PCV_Normal_C080_R002_P005_RR008_PEEP08_IE033_RT040,Normal,2026-05-07T06:10:35.328793+00:00,True,,80.0,2.0,8,5,0.33,8,0.4,13.0,399.98,5.0,9.11,0.0,0.9999,3.2,0.39
PCV_Normal_C080_R002_P005_RR008_PEEP16_IE100_RT000,Normal,2026-05-07T06:10:35.810469+00:00,True,,80.0,2.0,8,5,1.0,16,0.0,21.0,400.0,5.0,18.5,0.0,1.0,3.2,0.0
PCV_Normal_C080_R002_P005_RR008_PEEP16_IE100_RT020,Normal,2026-05-07T06:10:36.277593+00:00,True,,80.0,2.0,8,5,1.0,16,0.2,21.0,400.0,5.0,18.43,0.0,1.0,3.2,0.2
PCV_Normal_C080_R002_P005_RR008_PEEP16_IE100_RT040,Normal,2026-05-07T06:10:36.744130+00:00,True,,80.0,2.0,8,5,1.0,16,0.4,21.0,400.0,5.0,18.36,0.0,1.0,3.2,0.39
PCV_Normal_C080_R002_P005_RR008_PEEP16_IE050_RT000,Normal,2026-05-07T06:10:37.225162+00:00,True,,80.0,2.0,8,5,0.5,16,0.0,21.0,400.0,5.0,17.67,0.0,1.0,3.2,0.0
PCV_Normal_C080_R002_P005_RR008_PEEP16_IE050_RT020,Normal,2026-05-07T06:10:37.690597+00:00,True,,80.0,2.0,8,5,0.5,16,0.2,21.0,400.0,5.0,17.6,0.0,1.0,3.2,0.2
PCV_Normal_C080_R002_P005_RR008_PEEP16_IE050_RT040,Normal,2026-05-07T06:10:38.153822+00:00,True,,80.0,2.0,8,5,0.5,16,0.4,21.0,400.0,5.0,17.53,0.0,1.0,3.2,0.39
PCV_Normal_C080_R002_P005_RR008_PEEP16_IE033_RT000,Normal,2026-05-07T06:10:38.633803+00:00,True,,80.0,2.0,8,5,0.33,16,0.0,21.0,400.0,5.0,17.25,0.0,1.0,3.2,0.0
PCV_Normal_C080_R002_P005_RR008_PEEP16_IE033_RT020,Normal,2026-05-07T06:10:39.098108+00:00,True,,80.0,2.0,8,5,0.33,16,0.2,21.0,399.99,5.0,17.18,0.0,1.0,3.2,0.2
PCV_Normal_C080_R002_P005_RR008_PEEP16_IE033_RT040,Normal,2026-05-07T06:10:39.561926+00:00,True,,80.0,2.0,8,5,0.33,16,0.4,21.0,399.98,5.0,17.11,0.0,0.9999,3.2,0.39
PCV_Normal_C080_R002_P005_RR008_PEEP20_IE100_RT000,Normal,2026-05-07T06:10:40.041526+00:00,True,,80.0,2.0,8,5,1.0,20,0.0,25.0,400.0,5.0,22.5,0.0,1.0,3.2,0.0
PCV_Normal_C080_R002_P005_RR008_PEEP20_IE100_RT020,Normal,2026-05-07T06:10:40.509704+00:00,True,,80.0,2.0,8,5,1.0,20,0.2,25.0,400.0,5.0,22.43,0.0,1.0,3.2,0.2
PCV_Normal_C080_R002_P005_RR008_PEEP20_IE100_RT040,Normal,2026-05-07T06:10:40.975037+00:00,True,,80.0,2.0,8,5,1.0,20,0.4,25.0,400.0,5.0,22.36,0.0,1.0,3.2,0.39
PCV_Normal_C080_R002_P005_RR008_PEEP20_IE050_RT000,Normal,2026-05-07T06:10:41.455130+00:00,True,,80.0,2.0,8,5,0.5,20,0.0,25.0,400.0,5.0,21.67,0.0,1.0,3.2,0.0
PCV_Normal_C080_R002_P005_RR008_PEEP20_IE050_RT020,Normal,2026-05-07T06:10:41.921025+00:00,True,,80.0,2.0,8,5,0.5,20,0.2,25.0,400.0,5.0,21.6,0.0,1.0,3.2,0.2
PCV_Normal_C080_R002_P005_RR008_PEEP20_IE050_RT040,Normal,2026-05-07T06:10:42.387385+00:00,True,,80.0,2.0,8,5,0.5,20,0.4,25.0,400.0,5.0,21.53,0.0,1.0,3.2,0.39
PCV_Normal_C080_R002_P005_RR008_PEEP20_IE033_RT000,Normal,2026-05-07T06:10:42.870500+00:00,True,,80.0,2.0,8,5,0.33,20,0.0,25.0,400.0,5.0,21.25,0.0,1.0,3.2,0.0
PCV_Normal_C080_R002_P005_RR008_PEEP20_IE033_RT020,Normal,2026-05-07T06:10:43.338007+00:00,True,,80.0,2.0,8,5,0.33,20,0.2,25.0,399.99,5.0,21.18,0.0,1.0,3.2,0.2
PCV_Normal_C080_R002_P005_RR008_PEEP20_IE033_RT040,Normal,2026-05-07T06:10:43.803617+00:00,True,,80.0,2.0,8,5,0.33,20,0.4,25.0,399.98,5.0,21.11,0.0,0.9999,3.2,0.39
PCV_Normal_C080_R002_P005_RR016_PEEP00_IE100_RT000,Normal,2026-05-07T06:10:44.056379+00:00,True,,80.0,2.0,16,5,1.0,0,0.0,5.0,227.91,5.0,2.51,0.0,1.0,3.647,0.0
PCV_Normal_C080_R002_P005_RR016_PEEP00_IE100_RT020,Normal,2026-05-07T06:10:44.296947+00:00,True,,80.0,2.0,16,5,1.0,0,0.2,5.0,357.66,5.0,2.37,0.0,1.0,5.723,0.2
PCV_Normal_C080_R002_P005_RR016_PEEP00_IE100_RT040,Normal,2026-05-07T06:10:44.539447+00:00,True,,80.0,2.0,16,5,1.0,0,0.4,5.0,378.82,5.0,2.23,0.0,0.9999,6.061,0.39
PCV_Normal_C080_R002_P005_RR016_PEEP00_IE050_RT000,Normal,2026-05-07T06:10:44.794690+00:00,True,,80.0,2.0,16,5,0.5,0,0.0,5.0,399.84,5.0,1.67,0.0,0.9996,6.397,0.0
PCV_Normal_C080_R002_P005_RR016_PEEP00_IE050_RT020,Normal,2026-05-07T06:10:45.037090+00:00,True,,80.0,2.0,16,5,0.5,0,0.2,5.0,399.68,5.0,1.53,0.0,0.9986,6.395,0.2
PCV_Normal_C080_R002_P005_RR016_PEEP00_IE050_RT040,Normal,2026-05-07T06:10:45.282349+00:00,True,,80.0,2.0,16,5,0.5,0,0.4,5.0,399.23,5.0,1.39,0.0,0.9951,6.388,0.39
PCV_Normal_C080_R002_P005_RR016_PEEP00_IE033_RT000,Normal,2026-05-07T06:10:45.539816+00:00,True,,80.0,2.0,16,5,0.33,0,0.0,5.0,398.8,5.0,1.25,0.0,0.997,6.381,0.0
PCV_Normal_C080_R002_P005_RR016_PEEP00_IE033_RT020,Normal,2026-05-07T06:10:45.785945+00:00,True,,80.0,2.0,16,5,0.33,0,0.2,5.0,397.62,5.0,1.11,0.0,0.9896,6.362,0.2
PCV_Normal_C080_R002_P005_RR016_PEEP00_IE033_RT040,Normal,2026-05-07T06:10:46.026600+00:00,True,,80.0,2.0,16,5,0.33,0,0.4,5.0,394.65,5.0,0.98,0.0,0.9637,6.314,0.39
PCV_Normal_C080_R002_P005_RR016_PEEP08_IE100_RT000,Normal,2026-05-07T06:10:46.280290+00:00,True,,80.0,2.0,16,5,1.0,8,0.0,13.0,227.91,5.0,10.51,0.0,1.0,3.647,0.0
PCV_Normal_C080_R002_P005_RR016_PEEP08_IE100_RT020,Normal,2026-05-07T06:10:46.521262+00:00,True,,80.0,2.0,16,5,1.0,8,0.2,13.0,357.66,5.0,10.37,0.0,1.0,5.723,0.2
PCV_Normal_C080_R002_P005_RR016_PEEP08_IE100_RT040,Normal,2026-05-07T06:10:46.763031+00:00,True,,80.0,2.0,16,5,1.0,8,0.4,13.0,378.82,5.0,10.23,0.0,0.9999,6.061,0.39
PCV_Normal_C080_R002_P005_RR016_PEEP08_IE050_RT000,Normal,2026-05-07T06:10:47.020506+00:00,True,,80.0,2.0,16,5,0.5,8,0.0,13.0,399.84,5.0,9.67,0.0,0.9996,6.397,0.0
PCV_Normal_C080_R002_P005_RR016_PEEP08_IE050_RT020,Normal,2026-05-07T06:10:47.262130+00:00,True,,80.0,2.0,16,5,0.5,8,0.2,13.0,399.67,5.0,9.53,0.0,0.9986,6.395,0.2
PCV_Normal_C080_R002_P005_RR016_PEEP08_IE050_RT040,Normal,2026-05-07T06:10:47.502553+00:00,True,,80.0,2.0,16,5,0.5,8,0.4,13.0,399.27,5.0,9.39,0.0,0.9951,6.388,0.39
PCV_Normal_C080_R002_P005_RR016_PEEP08_IE033_RT000,Normal,2026-05-07T06:10:47.757369+00:00,True,,80.0,2.0,16,5,0.33,8,0.0,13.0,398.8,5.0,9.25,0.0,0.997,6.381,0.0
PCV_Normal_C080_R002_P005_RR016_PEEP08_IE033_RT020,Normal,2026-05-07T06:10:47.997785+00:00,True,,80.0,2.0,16,5,0.33,8,0.2,13.0,397.62,5.0,9.11,0.0,0.9896,6.362,0.2
PCV_Normal_C080_R002_P005_RR016_PEEP08_IE033_RT040,Normal,2026-05-07T06:10:48.237684+00:00,True,,80.0,2.0,16,5,0.33,8,0.4,13.0,394.65,5.0,8.98,0.0,0.9637,6.314,0.39
PCV_Normal_C080_R002_P005_RR016_PEEP16_IE100_RT000,Normal,2026-05-07T06:10:48.490658+00:00,True,,80.0,2.0,16,5,1.0,16,0.0,21.0,227.91,5.0,18.51,0.0,1.0,3.647,0.0
PCV_Normal_C080_R002_P005_RR016_PEEP16_IE100_RT020,Normal,2026-05-07T06:10:48.732140+00:00,True,,80.0,2.0,16,5,1.0,16,0.2,21.0,357.66,5.0,18.37,0.0,1.0,5.723,0.2
PCV_Normal_C080_R002_P005_RR016_PEEP16_IE100_RT040,Normal,2026-05-07T06:10:48.972014+00:00,True,,80.0,2.0,16,5,1.0,16,0.4,21.0,378.82,5.0,18.23,0.0,0.9999,6.061,0.39
PCV_Normal_C080_R002_P005_RR016_PEEP16_IE050_RT000,Normal,2026-05-07T06:10:49.227904+00:00,True,,80.0,2.0,16,5,0.5,16,0.0,21.0,399.84,5.0,17.67,0.0,0.9996,6.397,0.0
PCV_Normal_C080_R002_P005_RR016_PEEP16_IE050_RT020,Normal,2026-05-07T06:10:49.468504+00:00,True,,80.0,2.0,16,5,0.5,16,0.2,21.0,399.67,5.0,17.53,0.0,0.9986,6.395,0.2
PCV_Normal_C080_R002_P005_RR016_PEEP16_IE050_RT040,Normal,2026-05-07T06:10:49.708550+00:00,True,,80.0,2.0,16,5,0.5,16,0.4,21.0,399.28,5.0,17.39,0.0,0.9951,6.388,0.39
PCV_Normal_C080_R002_P005_RR016_PEEP16_IE033_RT000,Normal,2026-05-07T06:10:49.963460+00:00,True,,80.0,2.0,16,5,0.33,16,0.0,21.0,398.8,5.0,17.25,0.0,0.997,6.381,0.0
PCV_Normal_C080_R002_P005_RR016_PEEP16_IE033_RT020,Normal,2026-05-07T06:10:50.206781+00:00,True,,80.0,2.0,16,5,0.33,16,0.2,21.0,397.62,5.0,17.11,0.0,0.9896,6.362,0.2
PCV_Normal_C080_R002_P005_RR016_PEEP16_IE033_RT040,Normal,2026-05-07T06:10:50.459238+00:00,True,,80.0,2.0,16,5,0.33,16,0.4,21.0,394.65,5.0,16.98,0.0,0.9637,6.314,0.39
PCV_Normal_C080_R002_P005_RR016_PEEP20_IE100_RT000,Normal,2026-05-07T06:10:50.712536+00:00,True,,80.0,2.0,16,5,1.0,20,0.0,25.0,227.91,5.0,22.51,0.0,1.0,3.647,0.0
PCV_Normal_C080_R002_P005_RR016_PEEP20_IE100_RT020,Normal,2026-05-07T06:10:50.953794+00:00,True,,80.0,2.0,16,5,1.0,20,0.2,25.0,357.66,5.0,22.37,0.0,1.0,5.723,0.2
PCV_Normal_C080_R002_P005_RR016_PEEP20_IE100_RT040,Normal,2026-05-07T06:10:51.194405+00:00,True,,80.0,2.0,16,5,1.0,20,0.4,25.0,378.82,5.0,22.23,0.0,0.9999,6.061,0.39
PCV_Normal_C080_R002_P005_RR016_PEEP20_IE050_RT000,Normal,2026-05-07T06:10:51.449919+00:00,True,,80.0,2.0,16,5,0.5,20,0.0,25.0,399.84,5.0,21.67,0.0,0.9996,6.397,0.0
PCV_Normal_C080_R002_P005_RR016_PEEP20_IE050_RT020,Normal,2026-05-07T06:10:51.691703+00:00,True,,80.0,2.0,16,5,0.5,20,0.2,25.0,399.68,5.0,21.53,0.0,0.9986,6.395,0.2
PCV_Normal_C080_R002_P005_RR016_PEEP20_IE050_RT040,Normal,2026-05-07T06:10:51.931320+00:00,True,,80.0,2.0,16,5,0.5,20,0.4,25.0,399.26,5.0,21.39,0.0,0.9951,6.388,0.39
PCV_Normal_C080_R002_P005_RR016_PEEP20_IE033_RT000,Normal,2026-05-07T06:10:52.186254+00:00,True,,80.0,2.0,16,5,0.33,20,0.0,25.0,398.8,5.0,21.25,0.0,0.997,6.381,0.0
PCV_Normal_C080_R002_P005_RR016_PEEP20_IE033_RT020,Normal,2026-05-07T06:10:52.428430+00:00,True,,80.0,2.0,16,5,0.33,20,0.2,25.0,397.62,5.0,21.11,0.0,0.9896,6.362,0.2
PCV_Normal_C080_R002_P005_RR016_PEEP20_IE033_RT040,Normal,2026-05-07T06:10:52.668498+00:00,True,,80.0,2.0,16,5,0.33,20,0.4,25.0,394.65,5.0,20.98,0.0,0.9637,6.314,0.39
PCV_Normal_C080_R002_P005_RR024_PEEP00_IE100_RT000,Normal,2026-05-07T06:10:52.848354+00:00,True,,80.0,2.0,24,5,1.0,0,0.0,5.0,399.67,5.0,2.5,0.0,0.9996,9.592,0.0
PCV_Normal_C080_R002_P005_RR024_PEEP00_IE100_RT020,Normal,2026-05-07T06:10:53.015165+00:00,True,,80.0,2.0,24,5,1.0,0,0.2,5.0,399.51,5.0,2.29,0.0,0.9986,9.588,0.2
PCV_Normal_C080_R002_P005_RR024_PEEP00_IE100_RT040,Normal,2026-05-07T06:10:53.181255+00:00,True,,80.0,2.0,24,5,1.0,0,0.4,5.0,399.08,5.0,2.09,0.0,0.9951,9.578,0.39
PCV_Normal_C080_R002_P005_RR024_PEEP00_IE050_RT000,Normal,2026-05-07T06:10:53.363227+00:00,True,,80.0,2.0,24,5,0.5,0,0.0,5.0,397.75,5.0,1.68,0.0,0.9945,9.546,0.0
PCV_Normal_C080_R002_P005_RR024_PEEP00_IE050_RT020,Normal,2026-05-07T06:10:53.529776+00:00,True,,80.0,2.0,24,5,0.5,0,0.2,5.0,395.54,5.0,1.47,0.0,0.9809,9.493,0.2
PCV_Normal_C080_R002_P005_RR024_PEEP00_IE050_RT040,Normal,2026-05-07T06:10:53.696542+00:00,True,,80.0,2.0,24,5,0.5,0,0.4,5.0,389.99,5.0,1.27,0.0,0.9334,9.36,0.39
PCV_Normal_C080_R002_P005_RR024_PEEP00_IE033_RT000,Normal,2026-05-07T06:10:53.879640+00:00,True,,80.0,2.0,24,5,0.33,0,0.0,5.0,391.7,5.0,1.26,0.0,0.9793,9.401,0.0
PCV_Normal_C080_R002_P005_RR024_PEEP00_IE033_RT020,Normal,2026-05-07T06:10:54.046911+00:00,True,,80.0,2.0,24,5,0.33,0,0.2,5.0,383.46,5.0,1.05,0.0,0.9277,9.203,0.2
PCV_Normal_C080_R002_P005_RR024_PEEP00_IE033_RT040,Normal,2026-05-07T06:10:54.213528+00:00,True,,80.0,2.0,24,5,0.33,0,0.4,5.0,374.52,5.0,0.94,0.0,0.8561,8.989,0.3
PCV_Normal_C080_R002_P005_RR024_PEEP08_IE100_RT000,Normal,2026-05-07T06:10:54.391681+00:00,True,,80.0,2.0,24,5,1.0,8,0.0,13.0,399.67,5.0,10.5,0.0,0.9996,9.592,0.0
PCV_Normal_C080_R002_P005_RR024_PEEP08_IE100_RT020,Normal,2026-05-07T06:10:54.558161+00:00,True,,80.0,2.0,24,5,1.0,8,0.2,13.0,399.52,5.0,10.29,0.0,0.9986,9.588,0.2
PCV_Normal_C080_R002_P005_RR024_PEEP08_IE100_RT040,Normal,2026-05-07T06:10:54.723909+00:00,True,,80.0,2.0,24,5,1.0,8,0.4,13.0,399.09,5.0,10.09,0.0,0.9951,9.578,0.39
PCV_Normal_C080_R002_P005_RR024_PEEP08_IE050_RT000,Normal,2026-05-07T06:10:54.910089+00:00,True,,80.0,2.0,24,5,0.5,8,0.0,13.0,397.75,5.0,9.68,0.0,0.9945,9.546,0.0
PCV_Normal_C080_R002_P005_RR024_PEEP08_IE050_RT020,Normal,2026-05-07T06:10:55.077528+00:00,True,,80.0,2.0,24,5,0.5,8,0.2,13.0,395.54,5.0,9.47,0.0,0.9809,9.493,0.2
PCV_Normal_C080_R002_P005_RR024_PEEP08_IE050_RT040,Normal,2026-05-07T06:10:55.245798+00:00,True,,80.0,2.0,24,5,0.5,8,0.4,13.0,389.99,5.0,9.27,0.0,0.9334,9.36,0.39
PCV_Normal_C080_R002_P005_RR024_PEEP08_IE033_RT000,Normal,2026-05-07T06:10:55.448996+00:00,True,,80.0,2.0,24,5,0.33,8,0.0,13.0,391.7,5.0,9.26,0.0,0.9793,9.401,0.0
PCV_Normal_C080_R002_P005_RR024_PEEP08_IE033_RT020,Normal,2026-05-07T06:10:55.794220+00:00,True,,80.0,2.0,24,5,0.33,8,0.2,13.0,383.46,5.0,9.05,0.0,0.9277,9.203,0.2
PCV_Normal_C080_R002_P005_RR024_PEEP08_IE033_RT040,Normal,2026-05-07T06:10:55.980806+00:00,True,,80.0,2.0,24,5,0.33,8,0.4,13.0,374.52,5.0,8.94,0.0,0.8561,8.989,0.3
PCV_Normal_C080_R002_P005_RR024_PEEP16_IE100_RT000,Normal,2026-05-07T06:10:56.159613+00:00,True,,80.0,2.0,24,5,1.0,16,0.0,21.0,399.67,5.0,18.5,0.0,0.9996,9.592,0.0
PCV_Normal_C080_R002_P005_RR024_PEEP16_IE100_RT020,Normal,2026-05-07T06:10:56.327281+00:00,True,,80.0,2.0,24,5,1.0,16,0.2,21.0,399.51,5.0,18.29,0.0,0.9986,9.588,0.2
PCV_Normal_C080_R002_P005_RR024_PEEP16_IE100_RT040,Normal,2026-05-07T06:10:56.492217+00:00,True,,80.0,2.0,24,5,1.0,16,0.4,21.0,399.11,5.0,18.09,0.0,0.9951,9.579,0.39
PCV_Normal_C080_R002_P005_RR024_PEEP16_IE050_RT000,Normal,2026-05-07T06:10:56.672670+00:00,True,,80.0,2.0,24,5,0.5,16,0.0,21.0,397.75,5.0,17.68,0.0,0.9945,9.546,0.0
PCV_Normal_C080_R002_P005_RR024_PEEP16_IE050_RT020,Normal,2026-05-07T06:10:56.837862+00:00,True,,80.0,2.0,24,5,0.5,16,0.2,21.0,395.54,5.0,17.47,0.0,0.9809,9.493,0.2
PCV_Normal_C080_R002_P005_RR024_PEEP16_IE050_RT040,Normal,2026-05-07T06:10:57.002840+00:00,True,,80.0,2.0,24,5,0.5,16,0.4,21.0,389.99,5.0,17.27,0.0,0.9334,9.36,0.39
PCV_Normal_C080_R002_P005_RR024_PEEP16_IE033_RT000,Normal,2026-05-07T06:10:57.184583+00:00,True,,80.0,2.0,24,5,0.33,16,0.0,21.0,391.7,5.0,17.26,0.0,0.9793,9.401,0.0
PCV_Normal_C080_R002_P005_RR024_PEEP16_IE033_RT020,Normal,2026-05-07T06:10:57.351610+00:00,True,,80.0,2.0,24,5,0.33,16,0.2,21.0,383.46,5.0,17.05,0.0,0.9277,9.203,0.2
PCV_Normal_C080_R002_P005_RR024_PEEP16_IE033_RT040,Normal,2026-05-07T06:10:57.517957+00:00,True,,80.0,2.0,24,5,0.33,16,0.4,21.0,374.52,5.0,16.94,0.0,0.8561,8.989,0.3
PCV_Normal_C080_R002_P005_RR024_PEEP20_IE100_RT000,Normal,2026-05-07T06:10:57.696068+00:00,True,,80.0,2.0,24,5,1.0,20,0.0,25.0,399.67,5.0,22.5,0.0,0.9996,9.592,0.0
PCV_Normal_C080_R002_P005_RR024_PEEP20_IE100_RT020,Normal,2026-05-07T06:10:57.861524+00:00,True,,80.0,2.0,24,5,1.0,20,0.2,25.0,399.5,5.0,22.29,0.0,0.9986,9.588,0.2
PCV_Normal_C080_R002_P005_RR024_PEEP20_IE100_RT040,Normal,2026-05-07T06:10:58.026622+00:00,True,,80.0,2.0,24,5,1.0,20,0.4,25.0,399.11,5.0,22.09,0.0,0.9951,9.579,0.39
PCV_Normal_C080_R002_P005_RR024_PEEP20_IE050_RT000,Normal,2026-05-07T06:10:58.207643+00:00,True,,80.0,2.0,24,5,0.5,20,0.0,25.0,397.75,5.0,21.68,0.0,0.9945,9.546,0.0
PCV_Normal_C080_R002_P005_RR024_PEEP20_IE050_RT020,Normal,2026-05-07T06:10:58.373510+00:00,True,,80.0,2.0,24,5,0.5,20,0.2,25.0,395.54,5.0,21.47,0.0,0.9809,9.493,0.2
PCV_Normal_C080_R002_P005_RR024_PEEP20_IE050_RT040,Normal,2026-05-07T06:10:58.539699+00:00,True,,80.0,2.0,24,5,0.5,20,0.4,25.0,389.99,5.0,21.27,0.0,0.9334,9.36,0.39
PCV_Normal_C080_R002_P005_RR024_PEEP20_IE033_RT000,Normal,2026-05-07T06:10:58.725029+00:00,True,,80.0,2.0,24,5,0.33,20,0.0,25.0,391.7,5.0,21.26,0.0,0.9793,9.401,0.0
PCV_Normal_C080_R002_P005_RR024_PEEP20_IE033_RT020,Normal,2026-05-07T06:10:58.894796+00:00,True,,80.0,2.0,24,5,0.33,20,0.2,25.0,383.46,5.0,21.05,0.0,0.9277,9.203,0.2
PCV_Normal_C080_R002_P005_RR024_PEEP20_IE033_RT040,Normal,2026-05-07T06:10:59.063651+00:00,True,,80.0,2.0,24,5,0.33,20,0.4,25.0,374.52,5.0,20.94,0.0,0.8561,8.989,0.3
PCV_Normal_C080_R002_P005_RR030_PEEP00_IE100_RT000,Normal,2026-05-07T06:10:59.210155+00:00,True,,80.0,2.0,30,5,1.0,0,0.0,5.0,398.46,5.0,2.5,0.01,0.9981,11.954,0.0
PCV_Normal_C080_R002_P005_RR030_PEEP00_IE100_RT020,Normal,2026-05-07T06:10:59.343624+00:00,True,,80.0,2.0,30,5,1.0,0,0.2,5.0,397.66,5.0,2.24,0.01,0.9933,11.93,0.2
PCV_Normal_C080_R002_P005_RR030_PEEP00_IE100_RT040,Normal,2026-05-07T06:10:59.477878+00:00,True,,80.0,2.0,30,5,1.0,0,0.4,5.0,395.77,5.0,1.99,0.01,0.9765,11.873,0.39
PCV_Normal_C080_R002_P005_RR030_PEEP00_IE050_RT000,Normal,2026-05-07T06:10:59.624882+00:00,True,,80.0,2.0,30,5,0.5,0,0.0,5.0,393.44,5.0,1.68,0.0,0.9845,11.803,0.0
PCV_Normal_C080_R002_P005_RR030_PEEP00_IE050_RT020,Normal,2026-05-07T06:10:59.760375+00:00,True,,80.0,2.0,30,5,0.5,0,0.2,5.0,387.03,5.0,1.41,0.0,0.9459,11.611,0.2
PCV_Normal_C080_R002_P005_RR030_PEEP00_IE050_RT040,Normal,2026-05-07T06:10:59.895268+00:00,True,,80.0,2.0,30,5,0.5,0,0.4,5.0,378.09,5.0,1.25,0.0,0.8755,11.343,0.33
PCV_Normal_C080_R002_P005_RR030_PEEP00_IE033_RT000,Normal,2026-05-07T06:11:00.042734+00:00,True,,80.0,2.0,30,5,0.33,0,0.0,5.0,381.26,5.0,1.25,0.0,0.955,11.438,0.0
PCV_Normal_C080_R002_P005_RR030_PEEP00_IE033_RT020,Normal,2026-05-07T06:11:00.177203+00:00,True,,80.0,2.0,30,5,0.33,0,0.2,5.0,362.7,5.0,0.99,0.0,0.843,10.881,0.2
PCV_Normal_C080_R002_P005_RR030_PEEP00_IE033_RT040,Normal,2026-05-07T06:11:00.312709+00:00,True,,80.0,2.0,30,5,0.33,0,0.4,5.0,355.15,5.0,0.93,0.0,0.7879,10.655,0.24
PCV_Normal_C080_R002_P005_RR030_PEEP08_IE100_RT000,Normal,2026-05-07T06:11:00.458813+00:00,True,,80.0,2.0,30,5,1.0,8,0.0,13.0,398.46,5.0,10.5,0.01,0.9981,11.954,0.0
PCV_Normal_C080_R002_P005_RR030_PEEP08_IE100_RT020,Normal,2026-05-07T06:11:00.593061+00:00,True,,80.0,2.0,30,5,1.0,8,0.2,13.0,397.69,5.0,10.24,0.01,0.9933,11.931,0.2
PCV_Normal_C080_R002_P005_RR030_PEEP08_IE100_RT040,Normal,2026-05-07T06:11:00.726096+00:00,True,,80.0,2.0,30,5,1.0,8,0.4,13.0,395.77,5.0,9.99,0.01,0.9765,11.873,0.39
PCV_Normal_C080_R002_P005_RR030_PEEP08_IE050_RT000,Normal,2026-05-07T06:11:00.873121+00:00,True,,80.0,2.0,30,5,0.5,8,0.0,13.0,393.44,5.0,9.68,0.0,0.9845,11.803,0.0
